    -0.125,    -0.035,    -0.495
    -0.125,    -0.035,    -0.485
    -0.125,    -0.035,    -0.475
    -0.125,    -0.035,    -0.465
    -0.125,    -0.035,    -0.455
    -0.125,    -0.035,    -0.445
    -0.125,    -0.035,    -0.435
    -0.125,    -0.035,    -0.425
    -0.125,    -0.035,    -0.415
    -0.125,    -0.035,    -0.405
    -0.125,    -0.035,    -0.395
    -0.125,    -0.035,    -0.385
    -0.125,    -0.035,    -0.375
    -0.125,    -0.035,    -0.365
    -0.125,    -0.035,    -0.355
    -0.125,    -0.035,    -0.345
    -0.125,    -0.035,    -0.335
    -0.125,    -0.035,    -0.325
    -0.125,    -0.035,    -0.315
    -0.125,    -0.035,    -0.305
    -0.125,    -0.035,    -0.295
    -0.125,    -0.035,    -0.285
    -0.125,    -0.035,    -0.275
    -0.125,    -0.035,    -0.265
    -0.125,    -0.035,    -0.255
    -0.125,    -0.035,    -0.245
    -0.125,    -0.035,    -0.235
    -0.125,    -0.035,    -0.225
    -0.125,    -0.035,    -0.215
    -0.125,    -0.035,    -0.205
    -0.125,    -0.035,    -0.195
    -0.125,    -0.035,    -0.185
    -0.125,    -0.035,    -0.175
    -0.125,    -0.035,    -0.165
    -0.125,    -0.035,    -0.155
    -0.125,    -0.035,    -0.145
    -0.125,    -0.035,    -0.135
    -0.125,    -0.035,    -0.125
    -0.125,    -0.035,    -0.115
    -0.125,    -0.035,    -0.105
    -0.125,    -0.035,    -0.095
    -0.125,    -0.035,    -0.085
    -0.125,    -0.035,    -0.075
    -0.125,    -0.035,    -0.065
    -0.125,    -0.035,    -0.055
    -0.125,    -0.035,    -0.045
    -0.125,    -0.035,    -0.035
    -0.125,    -0.035,    -0.025
    -0.125,    -0.035,    -0.015
    -0.125,    -0.035,    -0.005
    -0.125,    -0.035,     0.005
    -0.125,    -0.035,     0.015
    -0.125,    -0.035,     0.025
    -0.125,    -0.035,     0.035
    -0.125,    -0.035,     0.045
    -0.125,    -0.035,     0.055
    -0.125,    -0.035,     0.065
    -0.125,    -0.035,     0.075
    -0.125,    -0.035,     0.085
    -0.125,    -0.035,     0.095
    -0.125,    -0.035,     0.105
    -0.125,    -0.035,     0.115
    -0.125,    -0.035,     0.125
    -0.125,    -0.035,     0.135
    -0.125,    -0.025,    -0.495
    -0.125,    -0.025,    -0.485
    -0.125,    -0.025,    -0.475
    -0.125,    -0.025,    -0.465
    -0.125,    -0.025,    -0.455
    -0.125,    -0.025,    -0.445
    -0.125,    -0.025,    -0.435
    -0.125,    -0.025,    -0.425
    -0.125,    -0.025,    -0.415
    -0.125,    -0.025,    -0.405
    -0.125,    -0.025,    -0.395
    -0.125,    -0.025,    -0.385
    -0.125,    -0.025,    -0.375
    -0.125,    -0.025,    -0.365
    -0.125,    -0.025,    -0.355
    -0.125,    -0.025,    -0.345
    -0.125,    -0.025,    -0.335
    -0.125,    -0.025,    -0.325
    -0.125,    -0.025,    -0.315
    -0.125,    -0.025,    -0.305
    -0.125,    -0.025,    -0.295
    -0.125,    -0.025,    -0.285
    -0.125,    -0.025,    -0.275
    -0.125,    -0.025,    -0.265
    -0.125,    -0.025,    -0.255
    -0.125,    -0.025,    -0.245
    -0.125,    -0.025,    -0.235
    -0.125,    -0.025,    -0.225
    -0.125,    -0.025,    -0.215
    -0.125,    -0.025,    -0.205
    -0.125,    -0.025,    -0.195
    -0.125,    -0.025,    -0.185
    -0.125,    -0.025,    -0.175
    -0.125,    -0.025,    -0.165
    -0.125,    -0.025,    -0.155
    -0.125,    -0.025,    -0.145
    -0.125,    -0.025,    -0.135
    -0.125,    -0.025,    -0.125
    -0.125,    -0.025,    -0.115
    -0.125,    -0.025,    -0.105
    -0.125,    -0.025,    -0.095
    -0.125,    -0.025,    -0.085
    -0.125,    -0.025,    -0.075
    -0.125,    -0.025,    -0.065
    -0.125,    -0.025,    -0.055
    -0.125,    -0.025,    -0.045
    -0.125,    -0.025,    -0.035
    -0.125,    -0.025,    -0.025
    -0.125,    -0.025,    -0.015
    -0.125,    -0.025,    -0.005
    -0.125,    -0.025,     0.005
    -0.125,    -0.025,     0.015
    -0.125,    -0.025,     0.025
    -0.125,    -0.025,     0.035
    -0.125,    -0.025,     0.045
    -0.125,    -0.025,     0.055
    -0.125,    -0.025,     0.065
    -0.125,    -0.025,     0.075
    -0.125,    -0.025,     0.085
    -0.125,    -0.025,     0.095
    -0.125,    -0.025,     0.105
    -0.125,    -0.025,     0.115
    -0.125,    -0.025,     0.125
    -0.125,    -0.025,     0.135
    -0.125,    -0.015,    -0.495
    -0.125,    -0.015,    -0.485
    -0.125,    -0.015,    -0.475
    -0.125,    -0.015,    -0.465
    -0.125,    -0.015,    -0.455
    -0.125,    -0.015,    -0.445
    -0.125,    -0.015,    -0.435
    -0.125,    -0.015,    -0.425
    -0.125,    -0.015,    -0.415
    -0.125,    -0.015,    -0.405
    -0.125,    -0.015,    -0.395
    -0.125,    -0.015,    -0.385
    -0.125,    -0.015,    -0.375
    -0.125,    -0.015,    -0.365
    -0.125,    -0.015,    -0.355
    -0.125,    -0.015,    -0.345
    -0.125,    -0.015,    -0.335
    -0.125,    -0.015,    -0.325
    -0.125,    -0.015,    -0.315
    -0.125,    -0.015,    -0.305
    -0.125,    -0.015,    -0.295
    -0.125,    -0.015,    -0.285
    -0.125,    -0.015,    -0.275
    -0.125,    -0.015,    -0.265
    -0.125,    -0.015,    -0.255
    -0.125,    -0.015,    -0.245
    -0.125,    -0.015,    -0.235
    -0.125,    -0.015,    -0.225
    -0.125,    -0.015,    -0.215
    -0.125,    -0.015,    -0.205
    -0.125,    -0.015,    -0.195
    -0.125,    -0.015,    -0.185
    -0.125,    -0.015,    -0.175
    -0.125,    -0.015,    -0.165
    -0.125,    -0.015,    -0.155
    -0.125,    -0.015,    -0.145
    -0.125,    -0.015,    -0.135
    -0.125,    -0.015,    -0.125
    -0.125,    -0.015,    -0.115
    -0.125,    -0.015,    -0.105
    -0.125,    -0.015,    -0.095
    -0.125,    -0.015,    -0.085
    -0.125,    -0.015,    -0.075
    -0.125,    -0.015,    -0.065
    -0.125,    -0.015,    -0.055
    -0.125,    -0.015,    -0.045
    -0.125,    -0.015,    -0.035
    -0.125,    -0.015,    -0.025
    -0.125,    -0.015,    -0.015
    -0.125,    -0.015,    -0.005
    -0.125,    -0.015,     0.005
    -0.125,    -0.015,     0.015
    -0.125,    -0.015,     0.025
    -0.125,    -0.015,     0.035
    -0.125,    -0.015,     0.045
    -0.125,    -0.015,     0.055
    -0.125,    -0.015,     0.065
    -0.125,    -0.015,     0.075
    -0.125,    -0.015,     0.085
    -0.125,    -0.015,     0.095
    -0.125,    -0.015,     0.105
    -0.125,    -0.015,     0.115
    -0.125,    -0.015,     0.125
    -0.125,    -0.015,     0.135
    -0.125,    -0.005,    -0.495
    -0.125,    -0.005,    -0.485
    -0.125,    -0.005,    -0.475
    -0.125,    -0.005,    -0.465
    -0.125,    -0.005,    -0.455
    -0.125,    -0.005,    -0.445
    -0.125,    -0.005,    -0.435
    -0.125,    -0.005,    -0.425
    -0.125,    -0.005,    -0.415
    -0.125,    -0.005,    -0.405
    -0.125,    -0.005,    -0.395
    -0.125,    -0.005,    -0.385
    -0.125,    -0.005,    -0.375
    -0.125,    -0.005,    -0.365
    -0.125,    -0.005,    -0.355
    -0.125,    -0.005,    -0.345
    -0.125,    -0.005,    -0.335
    -0.125,    -0.005,    -0.325
    -0.125,    -0.005,    -0.315
    -0.125,    -0.005,    -0.305
    -0.125,    -0.005,    -0.295
    -0.125,    -0.005,    -0.285
    -0.125,    -0.005,    -0.275
    -0.125,    -0.005,    -0.265
    -0.125,    -0.005,    -0.255
    -0.125,    -0.005,    -0.245
    -0.125,    -0.005,    -0.235
    -0.125,    -0.005,    -0.225
    -0.125,    -0.005,    -0.215
    -0.125,    -0.005,    -0.205
    -0.125,    -0.005,    -0.195
    -0.125,    -0.005,    -0.185
    -0.125,    -0.005,    -0.175
    -0.125,    -0.005,    -0.165
    -0.125,    -0.005,    -0.155
    -0.125,    -0.005,    -0.145
    -0.125,    -0.005,    -0.135
    -0.125,    -0.005,    -0.125
    -0.125,    -0.005,    -0.115
    -0.125,    -0.005,    -0.105
    -0.125,    -0.005,    -0.095
    -0.125,    -0.005,    -0.085
    -0.125,    -0.005,    -0.075
    -0.125,    -0.005,    -0.065
    -0.125,    -0.005,    -0.055
    -0.125,    -0.005,    -0.045
    -0.125,    -0.005,    -0.035
    -0.125,    -0.005,    -0.025
    -0.125,    -0.005,    -0.015
    -0.125,    -0.005,    -0.005
    -0.125,    -0.005,     0.005
    -0.125,    -0.005,     0.015
    -0.125,    -0.005,     0.025
    -0.125,    -0.005,     0.035
    -0.125,    -0.005,     0.045
    -0.125,    -0.005,     0.055
    -0.125,    -0.005,     0.065
    -0.125,    -0.005,     0.075
    -0.125,    -0.005,     0.085
    -0.125,    -0.005,     0.095
    -0.125,    -0.005,     0.105
    -0.125,    -0.005,     0.115
    -0.125,    -0.005,     0.125
    -0.125,    -0.005,     0.135
    -0.125,     0.005,    -0.495
    -0.125,     0.005,    -0.485
    -0.125,     0.005,    -0.475
    -0.125,     0.005,    -0.465
    -0.125,     0.005,    -0.455
    -0.125,     0.005,    -0.445
    -0.125,     0.005,    -0.435
    -0.125,     0.005,    -0.425
    -0.125,     0.005,    -0.415
    -0.125,     0.005,    -0.405
    -0.125,     0.005,    -0.395
    -0.125,     0.005,    -0.385
    -0.125,     0.005,    -0.375
    -0.125,     0.005,    -0.365
    -0.125,     0.005,    -0.355
    -0.125,     0.005,    -0.345
    -0.125,     0.005,    -0.335
    -0.125,     0.005,    -0.325
    -0.125,     0.005,    -0.315
    -0.125,     0.005,    -0.305
    -0.125,     0.005,    -0.295
    -0.125,     0.005,    -0.285
    -0.125,     0.005,    -0.275
    -0.125,     0.005,    -0.265
    -0.125,     0.005,    -0.255
    -0.125,     0.005,    -0.245
    -0.125,     0.005,    -0.235
    -0.125,     0.005,    -0.225
    -0.125,     0.005,    -0.215
    -0.125,     0.005,    -0.205
    -0.125,     0.005,    -0.195
    -0.125,     0.005,    -0.185
    -0.125,     0.005,    -0.175
    -0.125,     0.005,    -0.165
    -0.125,     0.005,    -0.155
    -0.125,     0.005,    -0.145
    -0.125,     0.005,    -0.135
    -0.125,     0.005,    -0.125
    -0.125,     0.005,    -0.115
    -0.125,     0.005,    -0.105
    -0.125,     0.005,    -0.095
    -0.125,     0.005,    -0.085
    -0.125,     0.005,    -0.075
    -0.125,     0.005,    -0.065
    -0.125,     0.005,    -0.055
    -0.125,     0.005,    -0.045
    -0.125,     0.005,    -0.035
    -0.125,     0.005,    -0.025
    -0.125,     0.005,    -0.015
    -0.125,     0.005,    -0.005
    -0.125,     0.005,     0.005
    -0.125,     0.005,     0.015
    -0.125,     0.005,     0.025
    -0.125,     0.005,     0.035
    -0.125,     0.005,     0.045
    -0.125,     0.005,     0.055
    -0.125,     0.005,     0.065
    -0.125,     0.005,     0.075
    -0.125,     0.005,     0.085
    -0.125,     0.005,     0.095
    -0.125,     0.005,     0.105
    -0.125,     0.005,     0.115
    -0.125,     0.005,     0.125
    -0.125,     0.005,     0.135
    -0.125,     0.015,    -0.495
    -0.125,     0.015,    -0.485
    -0.125,     0.015,    -0.475
    -0.125,     0.015,    -0.465
    -0.125,     0.015,    -0.455
    -0.125,     0.015,    -0.445
    -0.125,     0.015,    -0.435
    -0.125,     0.015,    -0.425
    -0.125,     0.015,    -0.415
    -0.125,     0.015,    -0.405
    -0.125,     0.015,    -0.395
    -0.125,     0.015,    -0.385
    -0.125,     0.015,    -0.375
    -0.125,     0.015,    -0.365
    -0.125,     0.015,    -0.355
    -0.125,     0.015,    -0.345
    -0.125,     0.015,    -0.335
    -0.125,     0.015,    -0.325
    -0.125,     0.015,    -0.315
    -0.125,     0.015,    -0.305
    -0.125,     0.015,    -0.295
    -0.125,     0.015,    -0.285
    -0.125,     0.015,    -0.275
    -0.125,     0.015,    -0.265
    -0.125,     0.015,    -0.255
    -0.125,     0.015,    -0.245
    -0.125,     0.015,    -0.235
    -0.125,     0.015,    -0.225
    -0.125,     0.015,    -0.215
    -0.125,     0.015,    -0.205
    -0.125,     0.015,    -0.195
    -0.125,     0.015,    -0.185
    -0.125,     0.015,    -0.175
    -0.125,     0.015,    -0.165
    -0.125,     0.015,    -0.155
    -0.125,     0.015,    -0.145
    -0.125,     0.015,    -0.135
    -0.125,     0.015,    -0.125
    -0.125,     0.015,    -0.115
    -0.125,     0.015,    -0.105
    -0.125,     0.015,    -0.095
    -0.125,     0.015,    -0.085
    -0.125,     0.015,    -0.075
    -0.125,     0.015,    -0.065
    -0.125,     0.015,    -0.055
    -0.125,     0.015,    -0.045
    -0.125,     0.015,    -0.035
    -0.125,     0.015,    -0.025
    -0.125,     0.015,    -0.015
    -0.125,     0.015,    -0.005
    -0.125,     0.015,     0.005
    -0.125,     0.015,     0.015
    -0.125,     0.015,     0.025
    -0.125,     0.015,     0.035
    -0.125,     0.015,     0.045
    -0.125,     0.015,     0.055
    -0.125,     0.015,     0.065
    -0.125,     0.015,     0.075
    -0.125,     0.015,     0.085
    -0.125,     0.015,     0.095
    -0.125,     0.015,     0.105
    -0.125,     0.015,     0.115
    -0.125,     0.015,     0.125
    -0.125,     0.015,     0.135
    -0.125,     0.025,    -0.495
    -0.125,     0.025,    -0.485
    -0.125,     0.025,    -0.475
    -0.125,     0.025,    -0.465
    -0.125,     0.025,    -0.455
