    -0.035,    -0.025,    -0.025
    -0.035,    -0.025,    -0.015
    -0.035,    -0.025,    -0.005
    -0.035,    -0.025,     0.005
    -0.035,    -0.025,     0.015
    -0.035,    -0.015,    -0.025
    -0.035,    -0.015,    -0.015
    -0.035,    -0.015,    -0.005
    -0.035,    -0.015,     0.005
    -0.035,    -0.015,     0.015
    -0.035,    -0.005,    -0.025
    -0.035,    -0.005,    -0.015
    -0.035,    -0.005,    -0.005
    -0.035,    -0.005,     0.005
    -0.035,    -0.005,     0.015
    -0.035,     0.005,    -0.025
    -0.035,     0.005,    -0.015
    -0.035,     0.005,    -0.005
    -0.035,     0.005,     0.005
    -0.035,     0.005,     0.015
    -0.035,     0.015,    -0.025
    -0.035,     0.015,    -0.015
    -0.035,     0.015,    -0.005
    -0.035,     0.015,     0.005
    -0.035,     0.015,     0.015
    -0.025,    -0.025,    -0.035
    -0.025,    -0.025,    -0.025
    -0.025,    -0.025,    -0.015
    -0.025,    -0.025,    -0.005
    -0.025,    -0.025,     0.005
    -0.025,    -0.025,     0.015
    -0.025,    -0.025,     0.025
    -0.025,    -0.015,    -0.035
    -0.025,    -0.015,    -0.025
    -0.025,    -0.015,    -0.015
    -0.025,    -0.015,    -0.005
    -0.025,    -0.015,     0.005
    -0.025,    -0.015,     0.015
    -0.025,    -0.015,     0.025
    -0.025,    -0.005,    -0.035
    -0.025,    -0.005,    -0.025
    -0.025,    -0.005,    -0.015
    -0.025,    -0.005,    -0.005
    -0.025,    -0.005,     0.005
    -0.025,    -0.005,     0.015
    -0.025,    -0.005,     0.025
    -0.025,     0.005,    -0.035
    -0.025,     0.005,    -0.025
    -0.025,     0.005,    -0.015
    -0.025,     0.005,    -0.005
    -0.025,     0.005,     0.005
    -0.025,     0.005,     0.015
    -0.025,     0.005,     0.025
    -0.025,     0.015,    -0.035
    -0.025,     0.015,    -0.025
    -0.025,     0.015,    -0.015
    -0.025,     0.015,    -0.005
    -0.025,     0.015,     0.005
    -0.025,     0.015,     0.015
    -0.025,     0.015,     0.025
    -0.015,    -0.025,    -0.035
    -0.015,    -0.025,    -0.025
    -0.015,    -0.025,    -0.015
    -0.015,    -0.025,    -0.005
    -0.015,    -0.025,     0.005
    -0.015,    -0.025,     0.015
    -0.015,    -0.025,     0.025
    -0.015,    -0.015,    -0.035
    -0.015,    -0.015,    -0.025
    -0.015,    -0.015,    -0.015
    -0.015,    -0.015,    -0.005
    -0.015,    -0.015,     0.005
    -0.015,    -0.015,     0.015
    -0.015,    -0.015,     0.025
    -0.015,    -0.005,    -0.035
    -0.015,    -0.005,    -0.025
    -0.015,    -0.005,    -0.015
    -0.015,    -0.005,    -0.005
    -0.015,    -0.005,     0.005
    -0.015,    -0.005,     0.015
    -0.015,    -0.005,     0.025
    -0.015,     0.005,    -0.035
    -0.015,     0.005,    -0.025
    -0.015,     0.005,    -0.015
    -0.015,     0.005,    -0.005
    -0.015,     0.005,     0.005
    -0.015,     0.005,     0.015
    -0.015,     0.005,     0.025
    -0.015,     0.015,    -0.035
    -0.015,     0.015,    -0.025
    -0.015,     0.015,    -0.015
    -0.015,     0.015,    -0.005
    -0.015,     0.015,     0.005
    -0.015,     0.015,     0.015
    -0.015,     0.015,     0.025
    -0.005,    -0.025,    -0.045
    -0.005,    -0.025,    -0.035
    -0.005,    -0.025,    -0.025
    -0.005,    -0.025,    -0.015
    -0.005,    -0.025,    -0.005
    -0.005,    -0.025,     0.005
    -0.005,    -0.025,     0.015
    -0.005,    -0.025,     0.025
    -0.005,    -0.015,    -0.045
    -0.005,    -0.015,    -0.035
    -0.005,    -0.015,    -0.025
    -0.005,    -0.015,    -0.015
    -0.005,    -0.015,    -0.005
    -0.005,    -0.015,     0.005
    -0.005,    -0.015,     0.015
