-0.055,-0.345,-0.025,
-0.055,-0.345,-0.015,
-0.055,-0.345,-0.005,
-0.055,-0.345,0.005,
-0.055,-0.345,0.015,
-0.055,-0.345,0.025,
-0.055,-0.335,-0.025,
-0.055,-0.335,-0.015,
-0.055,-0.335,-0.005,
-0.055,-0.335,0.005,
-0.055,-0.335,0.015,
-0.055,-0.335,0.025,
-0.055,-0.325,-0.015,
-0.055,-0.325,-0.005,
-0.055,-0.325,0.005,
-0.055,-0.325,0.015,
-0.055,-0.315,-0.025,
-0.055,-0.315,-0.015,
-0.055,-0.315,-0.005,
-0.055,-0.315,0.005,
-0.055,-0.315,0.015,
-0.055,-0.315,0.025,
-0.055,-0.305,-0.025,
-0.055,-0.305,-0.015,
-0.055,-0.305,-0.005,
-0.055,-0.305,0.005,
-0.055,-0.305,0.015,
-0.055,-0.305,0.025,
-0.055,-0.295,-0.025,
-0.055,-0.295,-0.015,
-0.055,-0.295,-0.005,
-0.055,-0.295,0.005,
-0.055,-0.295,0.015,
-0.055,-0.295,0.025,
-0.055,-0.285,-0.025,
-0.055,-0.285,-0.015,
-0.055,-0.285,-0.005,
-0.055,-0.285,0.005,
-0.055,-0.285,0.015,
-0.055,-0.285,0.025,
-0.055,-0.275,-0.025,
-0.055,-0.275,-0.015,
-0.055,-0.275,-0.005,
-0.055,-0.275,0.005,
-0.055,-0.275,0.015,
-0.055,-0.275,0.025,
-0.055,-0.265,-0.025,
-0.055,-0.265,-0.015,
-0.055,-0.265,-0.005,
-0.055,-0.265,0.005,
-0.055,-0.265,0.015,
-0.055,-0.265,0.025,
-0.055,-0.255,-0.025,
-0.055,-0.255,-0.015,
-0.055,-0.255,-0.005,
-0.055,-0.255,0.005,
-0.055,-0.255,0.015,
-0.055,-0.255,0.025,
-0.055,-0.245,-0.025,
-0.055,-0.245,-0.015,
-0.055,-0.245,-0.005,
-0.055,-0.245,0.005,
-0.055,-0.245,0.015,
-0.055,-0.245,0.025,
-0.055,-0.235,-0.025,
-0.055,-0.235,-0.015,
-0.055,-0.235,-0.005,
-0.055,-0.235,0.005,
-0.055,-0.235,0.015,
-0.055,-0.235,0.025,
-0.055,-0.225,-0.025,
-0.055,-0.225,-0.015,
-0.055,-0.225,-0.005,
-0.055,-0.225,0.005,
-0.055,-0.225,0.015,
-0.055,-0.225,0.025,
-0.055,-0.215,-0.025,
-0.055,-0.215,-0.015,
-0.055,-0.215,-0.005,
-0.055,-0.215,0.005,
-0.055,-0.215,0.015,
-0.055,-0.215,0.025,
-0.055,-0.205,-0.025,
-0.055,-0.205,-0.015,
-0.055,-0.205,-0.005,
-0.055,-0.205,0.005,
-0.055,-0.205,0.015,
-0.055,-0.205,0.025,
-0.055,-0.195,-0.025,
-0.055,-0.195,-0.015,
-0.055,-0.195,-0.005,
-0.055,-0.195,0.005,
-0.055,-0.195,0.015,
-0.055,-0.195,0.025,
-0.055,-0.185,-0.025,
-0.055,-0.185,-0.015,
-0.055,-0.185,-0.005,
-0.055,-0.185,0.005,
-0.055,-0.185,0.015,
-0.055,-0.185,0.025,
-0.055,-0.175,-0.025,
-0.055,-0.175,-0.015,
-0.055,-0.175,-0.005,
-0.055,-0.175,0.005,
-0.055,-0.175,0.015,
-0.055,-0.175,0.025,
-0.055,-0.165,-0.025,
-0.055,-0.165,-0.015,
-0.055,-0.165,-0.005,
-0.055,-0.165,0.005,
-0.055,-0.165,0.015,
-0.055,-0.165,0.025,
-0.055,-0.155,-0.025,
-0.055,-0.155,-0.015,
-0.055,-0.155,-0.005,
-0.055,-0.155,0.005,
-0.055,-0.155,0.015,
-0.055,-0.155,0.025,
-0.055,-0.145,-0.025,
-0.055,-0.145,-0.015,
-0.055,-0.145,-0.005,
-0.055,-0.145,0.005,
-0.055,-0.145,0.015,
-0.055,-0.145,0.025,
-0.055,-0.135,-0.025,
-0.055,-0.135,-0.015,
-0.055,-0.135,-0.005,
-0.055,-0.135,0.005,
-0.055,-0.135,0.015,
-0.055,-0.135,0.025,
-0.055,-0.125,-0.025,
-0.055,-0.125,-0.015,
-0.055,-0.125,-0.005,
-0.055,-0.125,0.005,
-0.055,-0.125,0.015,
-0.055,-0.125,0.025,
-0.055,-0.115,-0.025,
-0.055,-0.115,-0.015,
-0.055,-0.115,-0.005,
-0.055,-0.115,0.005,
-0.055,-0.115,0.015,
-0.055,-0.115,0.025,
-0.055,-0.105,-0.025,
-0.055,-0.105,-0.015,
-0.055,-0.105,-0.005,
-0.055,-0.105,0.005,
-0.055,-0.105,0.015,
-0.055,-0.105,0.025,
-0.055,-0.095,-0.025,
-0.055,-0.095,-0.015,
-0.055,-0.095,-0.005,
-0.055,-0.095,0.005,
-0.055,-0.095,0.015,
-0.055,-0.095,0.025,
-0.055,-0.085,-0.025,
-0.055,-0.085,-0.015,
-0.055,-0.085,-0.005,
-0.055,-0.085,0.005,
-0.055,-0.085,0.015,
-0.055,-0.085,0.025,
-0.055,-0.075,-0.025,
-0.055,-0.075,-0.015,
-0.055,-0.075,-0.005,
-0.055,-0.075,0.005,
-0.055,-0.075,0.015,
-0.055,-0.075,0.025,
-0.055,-0.065,-0.025,
-0.055,-0.065,-0.015,
-0.055,-0.065,-0.005,
-0.055,-0.065,0.005,
-0.055,-0.065,0.015,
-0.055,-0.065,0.025,
-0.055,-0.055,-0.025,
-0.055,-0.055,-0.015,
-0.055,-0.055,-0.005,
-0.055,-0.055,0.005,
-0.055,-0.055,0.015,
-0.055,-0.055,0.025,
